cluster	pdb	uniclust	scop	pfam	full
43483	0	1	1	0	1
32285	0	0	0	0	0
16594	1	1	1	1	1
16595	1	1	1	1	1
16598	1	1	1	1	1
17493	0	0	0	0	0
12682	1	1	1	1	1
12684	0	1	0	0	1
7241	0	0	0	0	0
12688	0	0	0	0	0
42570	1	1	1	1	1
42576	1	1	1	1	1
10824	0	1	0	0	1
40249	1	1	1	1	1
7816	0	0	0	0	0
47736	1	1	0	1	1
7815	0	0	0	1	1
39959	0	1	1	0	1
39953	1	1	1	1	1
23750	1	1	1	1	1
21080	0	0	0	0	0
21082	0	1	1	0	1
47735	0	1	1	0	1
42685	1	1	1	1	1
42684	0	0	0	0	0
21087	0	1	0	0	1
42689	1	1	1	1	1
16375	1	1	1	1	1
16370	0	1	0	1	1
16371	0	1	1	0	1
32133	0	0	0	0	0
2666	0	0	0	0	0
47730	0	0	0	0	0
48189	0	0	0	0	0
32914	1	1	1	1	1
26277	0	1	0	0	1
26275	1	1	1	1	1
26273	0	0	0	0	0
26271	1	1	1	1	1
13382	1	1	1	0	1
26278	0	0	0	0	0
26279	0	1	1	0	1
9372	1	1	1	1	1
37502	0	0	0	0	0
37501	1	1	1	0	1
37506	1	1	1	1	1
49199	1	1	1	0	1
37504	0	0	0	0	0
49629	1	1	1	1	1
49627	0	1	0	0	1
49624	1	1	1	1	1
21260	1	1	0	1	1
48183	1	1	1	1	1
46074	0	1	0	0	1
1827	0	1	0	0	1
1823	0	0	0	0	0
1822	1	1	1	1	1
2411	1	1	1	1	1
2413	0	0	0	0	0
4979	1	1	1	1	1
2141	0	1	1	0	1
2416	1	1	1	0	1
2418	1	1	1	1	1
45501	0	1	0	1	1
4971	0	0	0	0	0
45505	0	1	0	0	1
41885	0	0	0	0	0
49996	0	0	0	0	0
27044	0	1	0	0	1
6821	0	0	0	0	0
49998	0	0	0	0	0
49999	0	0	0	0	0
14059	1	1	1	1	1
14058	1	1	1	1	1
1926	0	0	0	0	0
14053	1	1	1	1	1
41107	1	1	1	1	1
14057	0	0	0	0	0
49447	0	1	0	0	1
49444	0	1	1	0	1
15882	1	0	0	0	1
41081	1	1	1	1	1
41086	0	0	0	0	0
41085	1	1	1	1	1
4220	1	1	1	0	1
18831	0	1	0	0	1
13229	1	1	1	1	1
37516	0	0	0	0	0
36907	1	1	1	1	1
15738	0	1	1	1	1
33375	0	1	0	0	1
18997	0	0	0	0	0
33377	0	1	0	0	1
33376	1	1	1	1	1
18992	1	1	1	1	1
18993	1	1	0	1	1
18998	1	1	1	1	1
38701	0	0	0	0	0
6478	1	1	1	0	1
38704	1	1	0	1	1
5487	1	1	1	1	1
38708	1	1	1	1	1
3312	0	0	0	0	0
5483	1	1	1	1	1
3317	1	1	1	1	1
20029	0	1	0	0	1
30571	0	1	0	0	1
30576	1	1	1	0	1
30577	1	1	1	0	1
30574	1	0	1	0	1
30575	0	1	0	0	1
20021	1	1	1	1	1
20023	0	0	0	0	0
30579	1	1	1	1	1
34851	0	1	0	0	1
44105	1	1	1	1	1
36630	0	0	0	0	0
36637	1	1	1	1	1
40134	0	1	0	0	1
36635	1	1	0	1	1
36634	1	1	1	1	1
15361	1	1	1	1	1
60	0	0	0	0	0
62	1	1	1	0	1
41625	1	1	1	0	1
65	1	1	1	1	1
48713	1	1	1	1	1
41621	0	0	0	0	0
69	1	1	1	1	1
48719	0	0	0	0	0
48718	0	0	0	0	0
41628	1	1	1	0	1
41629	0	0	0	0	0
50790	1	1	1	1	1
28937	0	1	1	0	1
14605	1	1	1	1	1
50823	1	1	1	1	1
33780	1	1	1	0	1
31515	0	0	0	0	0
44362	0	0	0	0	0
44364	1	1	1	0	1
11892	0	0	0	0	0
29428	1	1	1	1	1
40688	1	1	1	1	1
506	0	1	0	0	1
50826	0	1	0	0	1
29932	1	1	0	0	1
33783	0	1	0	0	1
502	1	1	1	1	1
29391	1	1	1	1	1
500	0	0	0	0	0
501	1	1	1	1	1
631	0	0	0	0	0
633	1	0	1	1	1
1217	1	0	0	0	1
23139	0	1	0	0	1
47666	0	0	0	0	0
47667	0	1	0	0	1
47660	0	0	0	0	0
47662	1	1	1	1	1
15546	0	0	0	0	0
15011	0	0	0	0	0
15544	1	1	1	1	1
15542	0	0	0	0	0
15016	1	1	1	1	1
15018	0	1	0	0	1
48901	1	1	1	1	1
27732	0	1	0	1	1
48906	1	1	1	1	1
48907	1	1	1	1	1
32116	0	0	0	0	0
25996	1	1	1	1	1
25990	0	0	1	0	1
41356	0	0	0	0	0
29649	0	0	0	0	0
31625	1	1	1	1	1
29641	0	0	0	0	0
29646	0	1	0	0	1
29644	0	0	0	0	0
48209	0	1	0	0	1
32452	1	1	1	0	1
19831	1	1	1	1	1
32454	0	1	0	0	1
34679	1	1	1	1	1
34678	1	0	1	0	1
32890	0	1	0	0	1
34672	1	1	1	1	1
34674	1	1	1	1	1
34677	1	1	1	1	1
8407	1	0	1	0	1
44816	1	0	1	1	1
37483	0	1	0	0	1
9818	1	1	1	1	1
50531	0	0	0	0	0
50532	1	1	0	0	1
44811	0	1	0	0	1
9814	1	1	1	1	1
9817	1	1	1	1	1
9810	1	1	1	1	1
8815	1	1	1	0	1
35818	0	0	0	0	0
50029	0	0	0	0	0
35812	1	1	1	1	1
35813	0	0	0	0	0
37338	1	1	1	1	1
19466	0	1	0	0	1
37485	1	1	1	1	1
19461	0	1	0	0	1
18278	0	1	0	0	1
22518	1	1	0	0	1
22510	0	0	0	0	0
14288	0	1	0	0	1
22514	0	1	1	0	1
18906	0	0	0	0	0
8333	0	0	0	0	0
37331	1	1	1	1	1
26460	1	1	1	1	1
28115	0	1	1	0	1
28113	1	1	1	1	1
12119	0	1	0	0	1
18270	1	1	1	1	1
22777	0	0	1	0	1
18725	1	1	1	1	1
21915	1	1	1	1	1
11272	1	1	0	1	1
6557	0	1	0	0	1
35632	0	1	1	1	1
38949	1	1	1	1	1
11097	1	1	1	1	1
18721	1	1	1	1	1
38947	1	1	1	0	1
37802	1	1	1	1	1
31849	0	1	1	0	1
43568	0	1	1	0	1
37800	1	1	1	0	1
43562	0	0	0	0	0
31847	1	1	0	1	1
43560	1	1	1	1	1
8747	1	1	1	1	1
16162	0	1	0	1	1
5906	0	1	1	1	1
19311	0	0	0	0	0
19649	1	1	1	1	1
21243	0	1	0	0	1
5909	0	1	0	0	1
38491	0	1	0	0	1
30306	1	1	1	1	1
38495	1	1	1	1	1
38497	0	1	0	0	1
8743	1	1	1	0	1
3483	0	0	0	0	0
3485	1	1	1	1	1
34353	0	1	1	0	1
13411	1	1	1	1	1
13416	0	1	1	1	1
15081	1	1	1	1	1
9973	1	1	1	1	1
19065	1	1	1	1	1
9903	0	0	0	0	0
46421	1	1	1	1	1
19069	1	1	1	1	1
46422	0	0	0	0	0
24915	1	1	1	1	1
24917	1	1	1	1	1
46426	1	1	1	1	1
46428	1	1	1	1	1
20613	0	1	0	1	1
45194	0	1	1	0	1
27937	1	1	0	0	1
20614	1	1	1	1	1
27935	1	1	1	1	1
27938	1	1	1	0	1
27939	0	1	0	0	1
25202	1	1	0	0	1
28781	1	1	1	0	1
16785	0	0	0	0	0
16784	1	1	1	1	1
28783	0	0	0	0	0
16783	1	0	1	0	1
24464	1	1	1	1	1
11566	0	0	0	0	0
12094	0	0	0	0	0
12096	0	1	0	0	1
12091	0	0	1	0	1
42219	1	1	1	0	1
48376	1	1	1	0	1
42217	1	1	1	0	1
42963	0	0	0	0	0
12099	0	1	1	0	1
42741	1	1	1	1	1
2606	0	0	0	0	0
41438	0	1	0	0	1
20928	0	0	0	0	0
2603	0	1	0	0	1
41431	1	1	1	1	1
20920	1	1	1	1	1
45995	0	0	0	0	0
41435	1	1	1	1	1
10782	1	1	1	1	1
39722	1	1	1	1	1
10780	0	0	0	0	0
10787	1	1	1	1	1
10038	1	1	0	1	1
39726	0	1	0	0	1
10035	1	1	1	1	1
27518	1	1	1	1	1
10037	0	0	0	0	0
10788	1	1	1	1	1
10031	0	0	0	0	0
21694	0	0	0	0	0
21691	1	1	1	0	1
21693	1	1	1	1	1
7373	0	1	0	0	1
33418	1	1	1	1	1
33419	0	1	0	0	1
46695	0	0	0	0	0
12325	1	1	1	1	1
33410	0	1	0	0	1
33144	0	1	1	0	1
12328	1	1	1	1	1
33142	1	1	1	1	1
33140	0	1	0	0	1
33141	0	1	1	0	1
30148	0	0	0	0	0
30146	0	0	0	0	0
9031	0	1	0	0	1
29097	0	1	0	0	1
7014	0	1	0	0	1
29092	1	1	1	1	1
7011	0	0	0	0	0
37717	0	1	0	0	1
37716	0	1	0	0	1
37243	0	1	0	0	1
21520	0	0	0	0	0
49877	0	0	0	0	0
21526	0	1	0	0	1
49874	0	0	0	0	0
18698	0	0	0	0	0
24009	1	1	1	1	1
37719	1	1	1	1	1
27459	0	1	0	0	1
29896	0	1	1	0	1
29895	0	0	0	0	0
755	1	1	1	1	1
758	1	1	1	1	1
29899	1	1	1	0	1
2958	1	1	1	1	1
14206	0	1	0	0	1
50237	0	1	1	0	1
32094	0	1	0	0	1
24348	0	1	0	0	1
2951	0	0	0	0	0
1802	0	0	0	0	0
5344	1	1	1	1	1
5345	1	1	1	1	1
47872	1	1	1	1	1
5340	1	1	1	1	1
47877	0	1	0	0	1
22409	0	1	0	0	1
40473	1	1	1	1	1
4360	0	0	0	0	0
40476	1	0	0	0	1
40477	1	1	1	1	1
39617	1	1	1	1	1
4369	1	1	1	1	1
4368	1	1	1	1	1
18035	0	0	0	0	0
37867	1	1	1	1	1
28279	1	1	1	0	1
45383	0	0	0	0	0
11072	0	1	1	0	1
14556	1	1	1	1	1
42953	1	1	1	1	1
11074	0	0	0	0	0
8673	0	0	0	0	0
30725	0	1	0	0	1
8670	0	1	1	0	1
5	1	1	1	0	1
15972	0	0	0	0	0
34444	0	0	0	0	0
15970	0	1	0	1	1
38131	0	0	0	0	0
30728	0	0	0	0	0
50493	1	1	1	1	1
13783	1	1	1	1	1
13780	0	1	0	0	1
13781	0	0	1	0	1
31453	1	0	1	0	1
31450	1	1	1	1	1
31451	1	1	1	1	1
35715	0	0	0	0	0
50944	0	0	0	0	0
35717	0	1	0	0	1
35716	1	1	1	1	1
50943	1	0	1	0	1
5735	0	1	0	0	1
23586	1	1	1	1	1
23585	0	0	0	0	0
5736	1	1	1	1	1
23583	1	1	0	1	1
5732	1	1	1	1	1
23588	0	1	0	0	1
32848	0	1	0	0	1
32849	1	1	1	0	1
27694	1	1	1	1	1
27692	1	1	1	1	1
9868	1	1	1	1	1
19121	0	1	0	0	1
19123	0	0	0	0	0
32844	1	1	0	0	1
32845	0	0	0	0	0
27698	0	0	1	0	1
25833	1	1	1	1	1
35885	1	1	1	1	1
33767	0	1	1	0	1
27490	1	1	1	1	1
1564	0	0	0	0	0
23362	1	1	1	1	1
23367	1	1	1	1	1
28977	1	1	1	1	1
47125	0	0	0	0	0
20443	1	1	1	1	1
28852	1	1	1	1	1
20910	1	1	0	1	1
15205	1	1	1	1	1
12527	1	1	1	0	1
12526	1	1	1	0	1
48111	0	0	0	0	0
15203	0	0	0	0	0
43298	1	1	1	1	1
9865	0	1	0	0	1
39461	0	1	1	0	1
22189	0	1	0	0	1
39267	0	1	0	0	1
39266	0	0	0	0	0
39261	1	1	1	1	1
9867	0	0	0	0	0
39269	0	0	0	0	0
40150	1	1	1	1	1
14425	0	0	0	0	0
16579	1	1	1	1	1
42518	0	0	0	0	0
16574	0	1	0	0	1
26947	0	1	0	0	1
35353	0	1	0	0	1
16571	0	1	0	0	1
12665	1	1	1	1	1
12662	1	1	1	0	1
6652	0	0	0	0	0
43744	1	1	1	1	1
10800	1	1	1	0	1
10803	0	0	0	0	0
28309	0	0	0	0	0
4174	0	0	0	0	0
16318	0	1	0	0	1
21069	1	1	1	1	1
19873	1	1	1	1	1
21064	0	0	0	0	0
21065	1	1	1	1	1
16316	1	1	1	1	1
32154	0	0	0	0	0
4175	1	1	1	1	1
43974	1	1	1	0	1
43976	1	1	1	1	1
31257	1	1	1	1	1
2384	0	0	0	0	0
2387	0	1	0	0	1
2386	1	1	1	0	1
26255	1	1	1	1	1
26257	0	0	0	0	0
26251	0	0	0	0	0
26252	0	0	0	0	0
49601	0	0	0	0	0
49603	0	1	0	0	1
37528	1	1	1	0	1
21209	0	1	1	0	1
37520	1	1	1	0	1
7306	0	0	0	0	0
24804	0	1	0	0	1
37525	1	1	0	1	1
37526	1	1	1	0	1
45567	1	1	1	1	1
1843	0	0	0	0	0
1840	0	0	0	0	0
2169	0	0	0	0	0
32361	0	1	0	0	1
1940	0	1	0	0	1
43608	0	1	0	0	1
43609	0	0	0	0	0
14030	1	1	1	1	1
14037	0	0	0	0	0
49469	0	1	0	0	1
17045	0	0	0	0	0
39717	0	0	0	0	0
3294	0	0	1	0	1
1907	0	1	0	0	1
5133	1	1	1	1	1
1900	1	1	1	0	1
5130	1	1	1	1	1
13207	1	1	1	1	1
13204	0	0	0	0	0
33423	0	1	0	0	1
32368	0	0	0	0	0
36382	0	0	0	0	0
36380	0	0	1	0	1
36387	1	0	1	0	1
36928	0	0	0	0	0
36389	0	0	0	0	0
36922	0	1	0	0	1
33353	0	1	0	0	1
33351	0	0	0	0	0
33350	1	1	1	1	1
33609	1	1	1	0	1
11917	1	1	1	1	1
33355	1	1	0	0	1
18207	0	1	0	0	1
33358	0	1	0	0	1
33601	0	1	0	0	1
33600	0	0	0	0	0
33602	0	0	0	0	0
20555	1	1	1	0	1
20557	1	1	1	1	1
20551	0	1	0	0	1
20550	1	1	1	1	1
20001	0	0	0	0	0
38727	0	0	0	0	0
20008	0	1	0	0	1
30558	0	0	1	1	1
13997	1	1	1	1	1
12814	0	1	0	0	1
34872	0	1	0	0	1
34871	0	1	1	0	1
30553	1	1	1	1	1
34877	0	0	0	0	0
30555	1	0	1	1	1
36659	1	1	1	1	1
44163	0	0	0	0	0
44166	1	1	1	1	1
44167	0	0	0	0	0
44165	1	1	1	1	1
40116	0	0	1	0	1
44169	0	1	1	0	1
40113	0	0	0	0	0
15262	1	1	1	1	1
47468	1	1	1	1	1
30191	0	1	0	0	1
49355	1	1	1	0	1
47460	0	0	0	0	0
15780	1	1	1	0	1
6890	0	0	0	0	0
6893	0	1	0	0	1
41608	1	1	1	1	1
6897	1	1	1	0	1
13817	0	1	0	0	1
15788	0	0	0	0	0
15789	0	0	0	0	0
41606	1	1	1	1	1
29406	0	0	0	0	0
29407	0	0	0	0	0
29402	1	1	1	1	1
10906	1	1	1	1	1
12549	1	1	1	1	1
44388	0	0	0	0	0
40800	1	1	1	1	1
20425	1	1	1	1	1
40804	0	0	0	0	0
44380	0	0	0	0	0
1278	0	1	0	0	1
1279	1	1	1	0	1
47608	0	1	0	0	1
612	1	1	1	0	1
613	0	0	0	0	0
47600	0	0	0	0	0
47606	0	1	0	0	1
1275	1	1	0	1	1
8798	1	1	1	1	1
8799	1	1	1	1	1
10391	1	1	1	1	1
15569	1	1	1	1	1
34380	1	1	1	1	1
8241	1	1	1	1	1
30802	1	1	1	1	1
29664	0	0	0	0	0
26893	1	1	1	1	1
39458	0	0	0	0	0
26891	1	1	0	1	1
29668	1	1	1	1	1
39451	0	1	0	0	1
31600	0	0	0	0	0
31605	1	0	0	1	1
1495	1	1	1	0	1
34126	0	1	0	0	1
34653	1	1	1	1	1
10200	0	0	0	0	0
34123	1	1	1	1	1
39853	0	0	0	0	0
34129	1	1	1	1	1
39186	1	1	1	1	1
39180	0	1	0	0	1
39182	0	1	0	0	1
28535	0	0	0	0	0
50553	1	1	1	1	1
35832	1	1	1	1	1
35834	0	1	0	0	1
35387	1	1	1	1	1
50007	0	1	1	0	1
9832	0	1	0	0	1
7596	0	1	0	0	1
35388	0	0	0	0	0
9831	0	0	0	0	0
7592	1	1	1	0	1
7590	0	0	0	0	0
23119	0	0	0	0	0
35956	0	0	0	0	0
22573	1	1	0	0	1
39859	0	0	0	1	1
22575	1	0	1	1	1
28814	0	0	0	0	0
31437	0	1	0	0	1
5033	1	1	1	1	1
26401	0	1	0	0	1
50927	0	0	0	0	0
20040	0	1	1	0	1
24667	1	1	1	1	1
50388	1	1	1	1	1
24662	1	1	1	1	1
4130	1	1	1	1	1
4133	1	1	1	0	1
4135	0	0	0	0	0
4136	0	1	1	1	1
50922	1	1	1	1	1
32431	1	1	1	1	1
32430	0	1	0	0	1
28137	0	1	0	0	1
32434	1	1	0	1	1
32436	0	1	1	0	1
3848	0	0	0	0	0
48599	0	0	0	0	0
38921	0	1	0	0	1
38920	1	1	0	1	1
38760	1	1	0	0	1
38925	1	1	1	1	1
13322	1	1	1	1	1
38926	0	1	0	0	1
38928	0	0	0	0	0
17122	0	0	0	0	0
31864	0	0	0	0	0
17121	0	1	0	0	1
15559	1	1	1	0	1
19668	0	1	1	0	1
16144	0	1	0	0	1
32382	0	1	1	0	1
32381	0	1	0	0	1
5967	0	0	0	0	0
17549	1	1	1	1	1
19725	1	1	0	1	1
17541	0	0	0	0	0
17542	0	0	0	0	0
17543	1	1	1	1	1
17545	1	1	1	1	1
17546	1	1	1	1	1
16043	0	1	0	0	1
13936	1	1	1	1	1
18391	1	1	1	1	1
16517	1	1	1	1	1
4547	1	1	1	1	1
36734	0	1	1	0	1
11697	0	1	1	0	1
11695	1	1	1	0	1
18395	1	1	1	1	1
27314	0	1	1	0	1
27313	1	1	1	1	1
24937	0	1	0	0	1
46406	0	1	0	0	1
46157	0	1	0	0	1
46151	0	0	0	0	0
46150	1	1	1	1	1
46153	1	1	1	1	1
27319	1	1	1	0	1
2595	0	1	0	0	1
2591	1	1	1	0	1
2592	0	1	0	0	1
45179	1	0	0	0	1
45177	0	0	1	0	1
45175	1	1	1	1	1
20635	0	0	0	0	0
25224	0	0	0	0	0
25225	0	1	0	0	1
25220	1	1	1	1	1
25221	1	1	1	1	1
26135	1	1	1	1	1
42237	0	1	0	0	1
42230	1	1	1	1	1
42231	0	0	0	0	0
42238	1	1	1	1	1
46269	1	1	1	1	1
6041	0	1	0	0	1
42721	0	1	0	0	1
30776	1	1	1	1	1
30805	1	1	1	1	1
42725	0	0	0	0	0
2622	1	1	1	1	1
20948	1	1	1	1	1
2621	1	1	1	1	1
2625	0	0	0	0	0
30994	0	0	0	0	0
2629	0	1	0	0	1
20947	1	1	1	1	1
34436	0	0	0	0	0
10019	0	0	0	0	0
10012	1	1	1	1	1
9236	1	1	1	1	1
15923	1	1	1	0	1
10017	0	1	0	0	1
10015	0	1	0	0	1
33162	0	1	0	0	1
33163	0	1	0	0	1
26722	1	1	1	1	1
12340	1	1	1	1	1
50868	0	1	0	0	1
5435	1	1	1	1	1
46050	1	0	0	0	1
10272	0	1	0	0	1
10279	1	1	0	1	1
10278	0	0	0	0	0
9058	1	1	1	0	1
9052	0	1	0	0	1
9054	0	1	0	0	1
9055	1	1	1	0	1
37268	1	1	1	1	1
24063	1	1	1	0	1
49812	0	1	0	0	1
21544	1	1	1	1	1
24067	1	1	1	1	1
37260	1	1	1	0	1
20497	1	1	1	1	1
20491	0	1	0	0	1
41457	1	1	1	1	1
41456	0	1	0	0	1
41459	1	1	1	1	1
22896	0	1	1	0	1
20499	0	0	0	0	0
26790	1	1	1	1	1
776	1	1	1	1	1
26795	1	1	1	1	1
26794	1	1	1	1	1
773	1	1	1	0	1
26798	1	1	1	1	1
44449	0	0	0	0	0
29873	1	0	1	1	1
76	1	1	1	1	1
2979	0	0	0	0	0
73	0	1	1	0	1
24327	1	1	1	1	1
70	1	0	1	0	1
2974	0	1	1	0	1
1043	0	1	0	0	1
1041	0	1	1	0	1
1047	1	1	1	1	1
13899	0	1	0	0	1
5365	0	0	0	0	0
47855	1	1	0	0	1
5369	0	0	0	0	0
47851	1	1	1	1	1
30121	0	1	1	0	1
30122	1	1	1	1	1
49708	1	1	1	0	1
28951	0	1	0	0	1
4301	1	1	1	1	1
31294	1	1	1	1	1
40496	1	1	1	1	1
40494	1	1	1	1	1
4308	0	1	0	0	1
40492	0	0	0	0	0
40493	1	1	1	1	1
40491	1	1	1	1	1
14570	1	1	1	0	1
24499	0	0	0	0	0
33835	0	0	0	0	0
18015	1	1	1	1	1
49704	0	0	1	0	1
24490	0	0	0	0	0
18019	0	1	0	0	1
37848	0	0	0	0	0
49707	0	0	0	0	0
24497	1	1	1	1	1
38111	0	0	0	0	0
38116	1	1	1	1	1
3123	1	1	1	1	1
3121	1	0	1	0	1
17841	0	1	1	0	1
40847	0	0	0	0	0
17843	1	1	1	1	1
8658	0	1	1	0	1
40846	0	1	1	0	1
15994	0	1	0	1	1
8653	1	1	1	1	1
8652	1	1	1	1	1
8655	1	1	1	1	1
34466	0	1	0	0	1
38455	1	1	1	0	1
31478	0	1	0	0	1
40331	1	1	1	1	1
7330	0	0	0	0	0
35733	0	0	0	0	0
35737	1	1	0	1	1
35736	0	0	0	0	0
31472	1	1	1	1	1
31473	0	0	0	0	0
5750	1	1	1	1	1
23569	1	1	1	1	1
5754	1	1	1	1	1
23564	1	1	1	1	1
23562	0	0	0	0	0
15194	1	1	1	1	1
15193	0	0	0	0	0
29221	0	1	0	0	1
15198	1	1	1	1	1
27672	1	1	1	1	1
25810	0	1	0	0	1
25819	1	1	1	0	1
25818	0	1	0	0	1
20342	1	1	1	1	1
47310	1	1	1	0	1
29799	0	1	1	0	1
47141	1	1	1	1	1
23666	1	1	1	1	1
23302	0	0	0	0	0
47144	0	0	0	0	0
23307	0	0	1	0	1
47146	0	0	0	0	0
15222	0	1	0	0	1
15220	1	1	1	0	1
15227	1	1	1	1	1
12506	1	1	1	0	1
12504	1	1	1	1	1
12509	1	1	1	1	1
47317	1	1	1	1	1
49383	1	1	1	0	1
7434	1	1	1	1	1
39242	1	1	1	1	1
47780	0	1	0	0	1
7433	0	0	0	0	0
16557	1	1	1	1	1
46571	0	1	0	0	1
16552	0	1	0	0	1
31927	0	1	1	0	1
12644	1	1	1	1	1
6677	0	0	0	0	0
6676	0	0	0	0	0
6673	1	1	1	0	1
16083	0	0	0	0	0
17948	0	1	1	0	1
16087	0	1	0	0	1
16084	0	0	0	0	0
2325	0	1	0	0	1
27713	1	1	1	0	1
2324	1	1	1	1	1
50615	0	0	0	0	0
50614	1	1	1	1	1
50617	1	1	1	1	1
42658	0	0	0	0	0
50618	0	0	0	0	0
19851	1	1	1	1	1
32172	0	1	0	0	1
16333	1	0	1	0	1
19854	1	1	1	1	1
19503	1	0	1	0	1
19856	0	0	0	0	0
19857	0	0	0	0	0
16888	0	0	0	0	0
16889	1	1	1	1	1
21049	0	0	0	0	0
20392	0	1	1	0	1
7339	1	1	1	1	1
40445	0	0	0	0	0
48039	1	1	1	1	1
26230	0	0	0	0	0
42393	1	1	0	1	1
42392	1	1	1	1	1
49660	1	1	1	1	1
42390	1	1	1	1	1
21953	1	1	1	1	1
21950	0	1	0	0	1
46361	0	0	0	0	0
21228	1	0	0	0	1
5191	0	1	1	0	1
21958	1	1	0	0	1
46369	0	0	0	0	0
17687	1	0	0	1	1
17686	0	0	0	0	0
1865	1	1	1	0	1
17681	1	1	1	1	1
14607	0	1	1	0	1
3727	0	1	0	0	1
3720	0	1	0	0	1
3721	1	1	1	1	1
17688	0	1	0	0	1
13596	1	1	1	1	1
4932	0	1	0	0	1
4935	1	0	0	0	1
13591	0	0	0	0	0
45548	1	0	0	0	1
45547	1	1	1	1	1
43495	1	1	1	1	1
45544	0	0	0	0	0
41842	0	0	1	0	1
41843	1	1	1	1	1
13598	0	1	0	0	1
11734	0	1	0	0	1
11737	0	1	0	0	1
2103	1	1	1	1	1
43625	1	1	1	1	1
11739	0	1	0	1	1
2105	1	1	1	1	1
14014	1	1	1	1	1
3762	0	1	0	0	1
17063	1	1	1	0	1
17067	0	1	0	0	1
20791	0	1	0	0	1
17068	0	1	1	1	1
20798	0	0	0	0	0
10488	1	1	1	1	1
9	1	1	1	1	1
14151	0	0	0	0	0
36417	0	1	0	1	1
10486	1	1	1	0	1
33339	1	1	1	0	1
893	0	0	0	0	0
33331	1	1	1	1	1
14900	0	0	0	0	0
14903	0	1	0	0	1
14905	1	1	1	1	1
33626	0	1	1	0	1
33336	1	1	1	1	1
39679	1	1	1	1	1
34815	0	0	0	0	0
20575	0	1	0	1	1
20574	0	1	0	1	1
45817	1	1	1	1	1
45816	1	1	1	1	1
45810	0	1	0	0	1
263	0	1	0	0	1
36675	1	1	1	1	1
38148	1	1	1	0	1
39881	0	1	0	0	1
262	0	1	0	0	1
36678	1	1	0	1	1
39672	0	0	0	0	0
44140	0	1	1	0	1
44637	0	0	0	0	0
44635	0	1	0	0	1
44144	0	0	0	1	1
1789	1	1	1	1	1
1784	0	1	0	0	1
1785	1	1	1	1	1
41669	1	1	1	1	1
6878	0	1	0	0	1
15766	0	0	0	0	0
6875	0	0	0	0	0
41666	1	0	1	0	1
15763	1	1	1	1	1
29463	0	0	0	0	0
40824	0	0	0	0	0
29466	0	1	0	0	1
40396	0	1	1	0	1
40399	0	1	0	1	1
17646	0	0	0	0	0
32475	1	1	1	0	1
32028	0	0	0	0	0
3804	0	1	0	0	1
14804	0	0	0	0	0
16269	0	0	0	0	0
18229	0	0	0	0	0
18838	0	1	0	0	1
30825	1	1	1	1	1
30826	0	0	0	0	0
679	0	1	1	0	1
8226	1	1	1	1	1
8227	0	0	0	0	0
36192	0	1	0	0	1
677	1	1	1	0	1
671	0	1	1	0	1
39474	0	1	0	0	1
39475	1	1	1	1	1
4649	0	1	0	0	1
39470	1	1	1	1	1
39473	1	1	1	1	1
15502	1	1	1	1	1
15500	0	0	0	0	0
15504	0	0	0	0	0
11879	1	1	1	0	1
29687	1	1	1	1	1
29685	0	1	0	0	1
29682	0	0	0	0	0
7600	1	1	1	1	1
37107	1	1	1	1	1
47446	0	0	0	0	0
50820	0	1	0	0	1
18202	0	1	0	0	1
8928	1	1	1	1	1
16036	0	1	0	0	1
34102	0	0	0	0	0
18306	0	0	0	0	0
40535	1	1	1	1	1
40537	0	1	0	0	1
9853	0	0	0	0	0
40531	0	0	0	0	0
9859	0	1	0	0	1
40539	0	0	0	0	0
50578	0	0	0	0	0
50579	1	1	1	1	1
44859	1	0	0	0	1
14482	1	1	1	0	1
44852	0	0	0	0	0
50573	0	1	1	0	1
11349	1	1	1	0	1
28482	1	1	1	1	1
23170	1	1	1	1	1
1527	1	1	1	1	1
23176	1	1	1	1	1
47625	1	1	1	1	1
1251	0	1	0	0	1
23178	1	1	1	1	1
1529	1	1	0	1	1
28333	1	1	1	0	1
28332	1	1	1	0	1
22228	1	1	1	0	1
51020	0	1	1	0	1
22225	1	1	1	1	1
22556	1	1	1	1	1
22227	1	1	1	1	1
22226	1	1	1	1	1
22220	1	1	1	1	1
4116	1	1	1	1	1
4110	1	1	1	1	1
26428	0	0	0	0	0
26426	0	1	1	0	1
26422	1	1	1	0	1
23466	0	1	0	0	1
4119	1	1	0	1	1
37588	0	0	0	0	0
7892	0	1	1	0	1
24687	1	1	1	1	1
33908	1	1	0	1	1
38304	1	1	1	1	1
29182	1	1	1	1	1
32417	0	0	0	0	0
28150	0	1	0	0	1
32414	1	1	1	1	1
16476	0	0	0	0	0
3059	1	1	1	1	1
38903	1	1	1	1	1
38900	1	1	0	0	1
989	0	0	0	0	0
35505	0	1	0	0	1
35506	0	1	0	0	1
35507	0	0	0	0	0
36954	1	1	1	1	1
28620	1	0	1	1	1
23792	0	1	0	0	1
11509	1	1	1	1	1
11506	1	1	1	1	1
11504	1	1	1	1	1
11505	1	1	1	0	1
11503	1	1	0	1	1
11500	1	1	1	1	1
28455	0	1	1	0	1
27086	1	1	1	1	1
27082	0	0	0	0	0
36852	0	1	0	0	1
14375	0	1	0	0	1
34345	0	1	0	0	1
10733	0	0	1	0	1
7553	0	0	0	0	0
25024	0	1	0	0	1
985	0	1	0	0	1
